xactid;op
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;4
000016990007;13
000016990007;4
000016990007;7
000016990007;4
000016990007;4
000016990007;4
000016990007;7
000016990007;30
000016B10000;82
000016B20000;0
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;12
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;5
000016B20000;5
000016B20000;5
000016B20000;8
000016B20000;21
000016B20000;8
000016B20000;5
000016B20000;30
000016CA000A;0
000016CA000A;65
000016CA000A;65
000016CA000A;30
000016CB0002;0
000016CB0002;65
000016CB0002;65
000016CB0002;65
000016CB0002;30
000016CB0007;0
000016CB0007;65
000016CB0007;30
000016CB000A;0
000016CB000A;14
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;13
000016CB000A;4
000016CB000A;7
000016CB000A;4
000016CB000A;4
000016CB000A;4
000016CB000A;7
000016CB000A;30
000016E20002;0
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;12
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;5
000016E20002;5
000016E20002;5
000016E20002;8
000016E20002;21
000016E20002;8
000016E20002;5
000016E20002;30
000016FA000A;0
000016FA000A;65
000016FA000A;65
000016FA000A;30
000016FB0002;0
000016FB0002;65
000016FB0002;65
000016FB0002;65
000016FB0002;30
000016FB0007;0
000016FB0007;65
000016FB0007;30
000016FB000A;0
000016FB000A;14
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;13
000016FB000A;4
000016FB000A;7
000016FB000A;4
000016FB000A;4
000016FB000A;4
000016FB000A;7
000016FB000A;30
000017130002;0
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;12
000017130002;12
000017130002;12
000017130002;5
000017130002;5
000017130002;5
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;12
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;5
000017130002;5
000017130002;5
000017130002;8
000017130002;21
000017130002;8
000017130002;5
000017130002;30
0000172B000A;0
0000172B000A;65
0000172B000A;65
0000172B000A;30
0000172C0002;0
0000172C0002;65
0000172C0002;65
0000172C0002;30
0000172C0006;0
0000172C0006;65
0000172C0006;65
0000172C0006;30
0000172C000A;0
0000172C000A;14
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;13
0000172C000A;4
0000172C000A;7
0000172C000A;4
0000172C000A;4
0000172C000A;4
0000172C000A;7
0000172C000A;30
000017430002;0
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;12
000017430002;12
000017430002;12
000017430002;5
000017430002;5
000017430002;5
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;12
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;5
000017430002;5
000017430002;5
000017430002;8
000017430002;21
000017430002;8
000017430002;5
000017430002;30
0000175B000A;0
0000175B000A;65
0000175B000A;65
0000175B000A;30
0000175C0002;0
0000175C0002;65
0000175C0002;65
0000175C0002;65
0000175C0002;30
0000175C0007;0
0000175C0007;65
0000175C0007;30
0000175C000A;17
0000175C000B;0
0000175C000B;30
0000175C000D;0
0000175C000D;41
0000175C000D;39
0000175C000D;13
0000175C000D;63
0000175C000D;71
0000175C000D;9
0000175C000D;9
0000175C000D;9
0000175C000D;4
0000175C000D;51
0000175C000D;52
0000175C000D;30
0000175D0008;0
0000175D0008;65
0000175D0008;30
0000175D000B;0
0000175D000B;14
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
